weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,isin,security_type,asset_key,underlying_key,mtf_enabled,mtf_bracket,short_name,last_trading_date,price_quote_unit,country,latency,start_time,end_time,week_days
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61375,65.0,1755.0,61375,65.0,5.0,INDEX,INDEX,NIFTY 15000 PE 24 DEC 29,15000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|61374,65.0,1755.0,61374,65.0,5.0,INDEX,INDEX,NIFTY 15000 CE 24 DEC 29,15000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61933,65.0,1755.0,61933,65.0,5.0,INDEX,INDEX,NIFTY 30000 PE 24 DEC 29,30000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|61932,65.0,1755.0,61932,65.0,5.0,INDEX,INDEX,NIFTY 30000 CE 24 DEC 29,30000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|61748,65.0,1755.0,61748,65.0,5.0,INDEX,INDEX,NIFTY 24000 CE 24 DEC 29,24000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61749,65.0,1755.0,61749,65.0,5.0,INDEX,INDEX,NIFTY 24000 PE 24 DEC 29,24000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61747,65.0,1755.0,61747,65.0,5.0,INDEX,INDEX,NIFTY 23000 PE 24 DEC 29,23000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61779,65.0,1755.0,61779,65.0,5.0,INDEX,INDEX,NIFTY 26000 PE 24 DEC 29,26000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61773,65.0,1755.0,61773,65.0,5.0,INDEX,INDEX,NIFTY 25000 PE 24 DEC 29,25000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61795,65.0,1755.0,61795,65.0,5.0,INDEX,INDEX,NIFTY 27000 PE 24 DEC 29,27000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|61794,65.0,1755.0,61794,65.0,5.0,INDEX,INDEX,NIFTY 27000 CE 24 DEC 29,27000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56223,65.0,1755.0,56223,65.0,5.0,INDEX,INDEX,NIFTY 22100 PE 23 JUN 26,22100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56222,65.0,1755.0,56222,65.0,5.0,INDEX,INDEX,NIFTY 22100 CE 23 JUN 26,22100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56216,65.0,1755.0,56216,65.0,5.0,INDEX,INDEX,NIFTY 22000 CE 23 JUN 26,22000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56217,65.0,1755.0,56217,65.0,5.0,INDEX,INDEX,NIFTY 22000 PE 23 JUN 26,22000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56214,65.0,1755.0,56214,65.0,5.0,INDEX,INDEX,NIFTY 21950 CE 23 JUN 26,21950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56215,65.0,1755.0,56215,65.0,5.0,INDEX,INDEX,NIFTY 21950 PE 23 JUN 26,21950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56218,65.0,1755.0,56218,65.0,5.0,INDEX,INDEX,NIFTY 22050 CE 23 JUN 26,22050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56219,65.0,1755.0,56219,65.0,5.0,INDEX,INDEX,NIFTY 22050 PE 23 JUN 26,22050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56212,65.0,1755.0,56212,65.0,5.0,INDEX,INDEX,NIFTY 21900 CE 23 JUN 26,21900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56213,65.0,1755.0,56213,65.0,5.0,INDEX,INDEX,NIFTY 21900 PE 23 JUN 26,21900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56210,65.0,1755.0,56210,65.0,5.0,INDEX,INDEX,NIFTY 21850 CE 23 JUN 26,21850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56211,65.0,1755.0,56211,65.0,5.0,INDEX,INDEX,NIFTY 21850 PE 23 JUN 26,21850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56281,65.0,1755.0,56281,65.0,5.0,INDEX,INDEX,NIFTY 23100 PE 23 JUN 26,23100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56280,65.0,1755.0,56280,65.0,5.0,INDEX,INDEX,NIFTY 23100 CE 23 JUN 26,23100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56283,65.0,1755.0,56283,65.0,5.0,INDEX,INDEX,NIFTY 23150 CE 23 JUN 26,23150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56270,65.0,1755.0,56270,65.0,5.0,INDEX,INDEX,NIFTY 22850 CE 23 JUN 26,22850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56271,65.0,1755.0,56271,65.0,5.0,INDEX,INDEX,NIFTY 22850 PE 23 JUN 26,22850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56274,65.0,1755.0,56274,65.0,5.0,INDEX,INDEX,NIFTY 22950 CE 23 JUN 26,22950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56275,65.0,1755.0,56275,65.0,5.0,INDEX,INDEX,NIFTY 22950 PE 23 JUN 26,22950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56272,65.0,1755.0,56272,65.0,5.0,INDEX,INDEX,NIFTY 22900 CE 23 JUN 26,22900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56273,65.0,1755.0,56273,65.0,5.0,INDEX,INDEX,NIFTY 22900 PE 23 JUN 26,22900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56278,65.0,1755.0,56278,65.0,5.0,INDEX,INDEX,NIFTY 23050 CE 23 JUN 26,23050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56279,65.0,1755.0,56279,65.0,5.0,INDEX,INDEX,NIFTY 23050 PE 23 JUN 26,23050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56276,65.0,1755.0,56276,65.0,5.0,INDEX,INDEX,NIFTY 23000 CE 23 JUN 26,23000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56277,65.0,1755.0,56277,65.0,5.0,INDEX,INDEX,NIFTY 23000 PE 23 JUN 26,23000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56269,65.0,1755.0,56269,65.0,5.0,INDEX,INDEX,NIFTY 22800 PE 23 JUN 26,22800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56293,65.0,1755.0,56293,65.0,5.0,INDEX,INDEX,NIFTY 23150 PE 23 JUN 26,23150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56296,65.0,1755.0,56296,65.0,5.0,INDEX,INDEX,NIFTY 23250 CE 23 JUN 26,23250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56297,65.0,1755.0,56297,65.0,5.0,INDEX,INDEX,NIFTY 23250 PE 23 JUN 26,23250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56294,65.0,1755.0,56294,65.0,5.0,INDEX,INDEX,NIFTY 23200 CE 23 JUN 26,23200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56295,65.0,1755.0,56295,65.0,5.0,INDEX,INDEX,NIFTY 23200 PE 23 JUN 26,23200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56298,65.0,1755.0,56298,65.0,5.0,INDEX,INDEX,NIFTY 23300 CE 23 JUN 26,23300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56241,65.0,1755.0,56241,65.0,5.0,INDEX,INDEX,NIFTY 22300 PE 23 JUN 26,22300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56242,65.0,1755.0,56242,65.0,5.0,INDEX,INDEX,NIFTY 22350 CE 23 JUN 26,22350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56240,65.0,1755.0,56240,65.0,5.0,INDEX,INDEX,NIFTY 22300 CE 23 JUN 26,22300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56245,65.0,1755.0,56245,65.0,5.0,INDEX,INDEX,NIFTY 22400 PE 23 JUN 26,22400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56246,65.0,1755.0,56246,65.0,5.0,INDEX,INDEX,NIFTY 22450 CE 23 JUN 26,22450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56243,65.0,1755.0,56243,65.0,5.0,INDEX,INDEX,NIFTY 22350 PE 23 JUN 26,22350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56244,65.0,1755.0,56244,65.0,5.0,INDEX,INDEX,NIFTY 22400 CE 23 JUN 26,22400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56238,65.0,1755.0,56238,65.0,5.0,INDEX,INDEX,NIFTY 22250 CE 23 JUN 26,22250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56239,65.0,1755.0,56239,65.0,5.0,INDEX,INDEX,NIFTY 22250 PE 23 JUN 26,22250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56230,65.0,1755.0,56230,65.0,5.0,INDEX,INDEX,NIFTY 22150 CE 23 JUN 26,22150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56231,65.0,1755.0,56231,65.0,5.0,INDEX,INDEX,NIFTY 22150 PE 23 JUN 26,22150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56232,65.0,1755.0,56232,65.0,5.0,INDEX,INDEX,NIFTY 22200 CE 23 JUN 26,22200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56233,65.0,1755.0,56233,65.0,5.0,INDEX,INDEX,NIFTY 22200 PE 23 JUN 26,22200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56263,65.0,1755.0,56263,65.0,5.0,INDEX,INDEX,NIFTY 22650 PE 23 JUN 26,22650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56264,65.0,1755.0,56264,65.0,5.0,INDEX,INDEX,NIFTY 22700 CE 23 JUN 26,22700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56261,65.0,1755.0,56261,65.0,5.0,INDEX,INDEX,NIFTY 22600 PE 23 JUN 26,22600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56262,65.0,1755.0,56262,65.0,5.0,INDEX,INDEX,NIFTY 22650 CE 23 JUN 26,22650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56267,65.0,1755.0,56267,65.0,5.0,INDEX,INDEX,NIFTY 22750 PE 23 JUN 26,22750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56268,65.0,1755.0,56268,65.0,5.0,INDEX,INDEX,NIFTY 22800 CE 23 JUN 26,22800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56265,65.0,1755.0,56265,65.0,5.0,INDEX,INDEX,NIFTY 22700 PE 23 JUN 26,22700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56266,65.0,1755.0,56266,65.0,5.0,INDEX,INDEX,NIFTY 22750 CE 23 JUN 26,22750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56252,65.0,1755.0,56252,65.0,5.0,INDEX,INDEX,NIFTY 22550 CE 23 JUN 26,22550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56253,65.0,1755.0,56253,65.0,5.0,INDEX,INDEX,NIFTY 22550 PE 23 JUN 26,22550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56251,65.0,1755.0,56251,65.0,5.0,INDEX,INDEX,NIFTY 22500 PE 23 JUN 26,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56254,65.0,1755.0,56254,65.0,5.0,INDEX,INDEX,NIFTY 22600 CE 23 JUN 26,22600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56247,65.0,1755.0,56247,65.0,5.0,INDEX,INDEX,NIFTY 22450 PE 23 JUN 26,22450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56248,65.0,1755.0,56248,65.0,5.0,INDEX,INDEX,NIFTY 22500 CE 23 JUN 26,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56443,65.0,1755.0,56443,65.0,5.0,INDEX,INDEX,NIFTY 25200 PE 23 JUN 26,25200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56444,65.0,1755.0,56444,65.0,5.0,INDEX,INDEX,NIFTY 25250 CE 23 JUN 26,25250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56442,65.0,1755.0,56442,65.0,5.0,INDEX,INDEX,NIFTY 25200 CE 23 JUN 26,25200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56436,65.0,1755.0,56436,65.0,5.0,INDEX,INDEX,NIFTY 25100 CE 23 JUN 26,25100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56437,65.0,1755.0,56437,65.0,5.0,INDEX,INDEX,NIFTY 25100 PE 23 JUN 26,25100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56434,65.0,1755.0,56434,65.0,5.0,INDEX,INDEX,NIFTY 25050 CE 23 JUN 26,25050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56435,65.0,1755.0,56435,65.0,5.0,INDEX,INDEX,NIFTY 25050 PE 23 JUN 26,25050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56438,65.0,1755.0,56438,65.0,5.0,INDEX,INDEX,NIFTY 25150 CE 23 JUN 26,25150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56439,65.0,1755.0,56439,65.0,5.0,INDEX,INDEX,NIFTY 25150 PE 23 JUN 26,25150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56432,65.0,1755.0,56432,65.0,5.0,INDEX,INDEX,NIFTY 25000 CE 23 JUN 26,25000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56433,65.0,1755.0,56433,65.0,5.0,INDEX,INDEX,NIFTY 25000 PE 23 JUN 26,25000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56430,65.0,1755.0,56430,65.0,5.0,INDEX,INDEX,NIFTY 24950 CE 23 JUN 26,24950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56431,65.0,1755.0,56431,65.0,5.0,INDEX,INDEX,NIFTY 24950 PE 23 JUN 26,24950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56425,65.0,1755.0,56425,65.0,5.0,INDEX,INDEX,NIFTY 24800 PE 23 JUN 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56426,65.0,1755.0,56426,65.0,5.0,INDEX,INDEX,NIFTY 24850 CE 23 JUN 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,CE,NIFTY,NIFTY,NSE_FO|56424,65.0,1755.0,56424,65.0,5.0,INDEX,INDEX,NIFTY 24800 CE 23 JUN 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56429,65.0,1755.0,56429,65.0,5.0,INDEX,INDEX,NIFTY 24900 PE 23 JUN 26,24900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1782239399000.0,PE,NIFTY,NIFTY,NSE_FO|56427,65.0,1755.0,56427,65.0,5.0,INDEX,INDEX,NIFTY 24850 PE 23 JUN 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
